lam(nm) Flux (erg/s/cm2/Ang)
1001.6	9.29435e-17
957.3	1.14692e-16
904.3	1.44019e-16
860.2	1.40025e-16
815.8	1.70136e-16
777.6	1.98362e-16
742.6	2.39963e-16
711.2	2.70544e-16
682.1	3.06417e-16
653.8	3.1295e-16
629.5	3.80635e-16
607.7	4.27145e-16
585.9	4.83439e-16
568.0	5.21913e-16
550.5	5.72261e-16
